"ReachID";"X";"Y";"MonitoringProgram";"Watershed";"currentms";"tempmaxC";"orgmicropollTU";"saprowqclass";"shade";"Lit_Inp";"C_P";"C_N";"Occurrence.Chironomidae";"Occurrence.Simuliidae";"Occurrence.Limoniidae";"Occurrence.Baetisrhodani";"Occurrence.Baetisalpinus";"Occurrence.Empididae";"Occurrence.Ceratopogonidae";"Occurrence.Elmidae";"Occurrence.Nemouramortoni";"Occurrence.Baetismuticus";"Occurrence.Drususdiscolor";"Occurrence.Protonemuralateralis";"Occurrence.Athericidae";"Occurrence.Gammaridae";"Occurrence.Rhyacophilatristis";"Occurrence.Planariidae";"Occurrence.Leuctrabraueri";"Occurrence.Nemouraminima";"Occurrence.Hydraenidae";"Occurrence.Ecdyonurushelveticus";"Occurrence.Sericostoma";"Occurrence.Habroleptoidesconfusa";"Occurrence.Scirtidae";"Occurrence.Brachypterarisi";"Occurrence.Sphaeriidae";"Occurrence.Blephariceridae";"Occurrence.Odontocerumalbicorne";"Occurrence.Leuctranigra";"Occurrence.Tipulidae";"Occurrence.Drususannulatus";"Occurrence.Dixidae";"Occurrence.Drususbiguttatus";"Occurrence.Metanoeaflavipennis";"Occurrence.Ecdyonurusvenosus";"Occurrence.Habrophlebialauta";"Occurrence.Stratiomyidae";"Occurrence.Potamophylaxcingulatus";"Occurrence.Protonemuraintricata";"Occurrence.Centroptilumluteolum";"Occurrence.Hydropsychesiltalai";"Occurrence.Epeorusassimilis";"Occurrence.Baetislutheri";"Occurrence.Rhithrogenapicteti";"Occurrence.Dugesiidae";"Occurrence.Paraleptophlebiasubmarginata";"Occurrence.Dytiscidae";"Occurrence.Lymnaeidae";"Occurrence.Habroleptoidesauberti";"Occurrence.Isoperlagrammatica";"Occurrence.Capnioneuranemuroides";"Occurrence.Melampophylaxmucoreus";"Occurrence.Ecclisopteryxmadida";"Occurrence.Nemouraflexuosa";"Occurrence.Chaetopteryxvillosa";"Occurrence.Ephemeradanica";"Occurrence.Erpobdellidae";"Occurrence.Allogamusauricollis";"Occurrence.Serratellaignita";"Occurrence.Hydroptila";"Occurrence.Glossiphoniidae";"Occurrence.Ecdyonurustorrentis";"Occurrence.Rhithrogenasemicolorata";"Occurrence.Gyrinidae";"Occurrence.Caenismacrura";"Occurrence.Torleyamajor";"Occurrence.Psychomyiapusilla";"Occurrence.Hydropsycheincognita";"Occurrence.Protonemurameyeri";"Occurrence.Baetisvardarensis";"Occurrence.Caenisluctuosa";"Occurrence.Hydropsycheangustipennis";"Occurrence.Gomphidae";"Occurrence.Besdolusimhoffi";"Occurrence.Cheumatopsychelepida";"Occurrence.Micrasemasetiferum";"Occurrence.Nemouraavicularis";"Occurrence.Ithytrichia";"Occurrence.Leuctramajor";"Occurrence.Philopotamusludificatus";"Occurrence.Metanoearhaetica";"Occurrence.Rhithrogenaputhzi";"Occurrence.Epeorusalpicola";"Occurrence.Protonemuranimborum";"Occurrence.Chloroperlasusemicheli";"Occurrence.Leuctrahippopus";"Occurrence.Hydropsychetenuis";"Occurrence.Amphinemurasulcicollis";"Occurrence.Cryptothrixnebulicola";"Occurrence.Isoperlarivulorum";"Occurrence.Rhyacophilapraemorsa";"Occurrence.Rhyacophilapubescens";"Occurrence.Cordulegastridae";"Occurrence.Electrogenaujhelyii";"Occurrence.Siphonoperlatorrentium";"Occurrence.Sialidae";"Occurrence.Nemouramarginata";"Occurrence.Rhithrogenaloyolaea";"Occurrence.Protonemurabrevistyla";"Occurrence.Rhyacophilaintermedia";"Occurrence.Rhithrogenaalpestris";"Occurrence.Ecdyonuruspicteti";"Occurrence.Drususmelanchaetes";"Occurrence.Rhithrogenadegrangei";"Occurrence.Leuctraschmidi";"Occurrence.Dictyogenusalpinus";"Occurrence.Drususmuelleri";"Occurrence.Rhyacophilaglareosa";"Occurrence.Drususnigrescens";"Occurrence.Hydropsycheinstabilis";"Occurrence.Melampophylaxmelampus";"Occurrence.Tinodesunicolor";"Occurrence.Potamopyrgusantipodarum";"Occurrence.Rhyacophilahirticornis";"Occurrence.Thaumaleidae";"Occurrence.Rhithrogenagrischuna";"Occurrence.Rhyacophilarectispina";"Occurrence.Drususalpinus";"Occurrence.Isoperlacarbonaria";"Occurrence.Catagapetusnigrans";"Occurrence.Leuctraarmata"
"758251Rh";758166;252000;"BDM";"RheinabBS";0.473073997606482;12.9202934760177;-4;1;0.3638094;379.596743260854;0.00723601194584115;0.969461488272014;1;0;1;1;1;0;1;1;1;1;NA;NA;0;1;1;0;1;1;1;1;1;1;1;1;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;1;0;0;NA;1;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"746267Rh";746000;267453;"BDM";"RheinabBS";0.454956029846907;19.1772879269542;-0.230665557505001;2;0.6;635.320668261845;0.0276869668782538;2.84127746494377;1;0;0;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;0;NA;0;1;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"710243Rh";710000;243657;"BDM";"RheinabBS";0.632608249894407;10.961596184819;-1.98217529582549;1;0.6;354.697492906928;0.00821236058747894;1.07395627767528;1;0;1;1;1;0;0;0;1;0;NA;NA;0;0;0;0;1;0;1;1;0;0;0;0;0;NA;0;NA;0;0;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"758243Rh";758000;243686;"BDM";"RheinabBS";0.659293570637328;12.6845825700336;-4;1;0.4529034;421.061821705852;0.00431199931517011;0.656515813925675;1;0;1;1;1;0;0;1;1;0;NA;NA;0;0;0;0;1;1;1;1;0;0;0;0;0;NA;0;NA;0;0;1;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;1;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"722235Rh";722000;235476;"BDM";"RheinabBS";0.366601079391657;11.21217722144;-4;1;0.6;593.221803942656;0.00362233467452082;0.582703695682094;1;0;1;1;1;0;1;1;1;1;NA;NA;0;1;1;0;1;1;1;1;1;1;1;1;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;0;0;0;0;0;0;NA;1;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"740267Rh";740025;267506;"BDM";"RheinabBS";0.607512589733621;18.1815752302754;-0.265219611881686;2;0.6;528.718554477362;0.0270637411869218;2.83860264927001;1;0;0;1;0;0;0;1;0;0;NA;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;0;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"746251Rh";746000;251546;"BDM";"RheinabBS";0.34421704203594;10.4752290456935;-4;1;0.6;570.439338402609;0.00645540706915581;0.885916391041612;1;0;1;1;1;0;1;1;1;1;NA;NA;0;1;0;0;1;1;1;1;1;1;1;1;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;0;0;0;0;0;0;NA;1;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"710251Rh";710000;251191;"BDM";"RheinabBS";0.434668154374443;15.2371500581363;-2.08142902594176;1;0.6;471.719112782383;0.00692404101524604;0.936063043113956;1;0;1;1;0;0;1;1;0;0;NA;NA;0;1;0;0;1;1;1;1;0;1;1;0;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;1;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"704251Rh";704000;251888;"BDM";"RheinabBS";0.400532458272635;15.5880808642099;-0.900285016986745;1;0.5485716;517.759680844592;0.0221552217702932;2.16508538474932;1;0;1;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;1;1;0;0;1;1;0;0;NA;1;NA;0;1;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"704275Rh";705000;275655;"Other programs";"RheinabBS";0.26167514412028;15.859635590687;-1.41007113815178;1;0.5264514;550.898506169578;0.0176935755606649;1.71486940869802;1;0;1;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;0;1;0;0;1;1;0;0;NA;1;NA;0;0;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;1;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"746243Rh";746659;244000;"BDM";"RheinabBS";0.503653434357926;13.9629179645133;-2.66962762865893;1;0.5886078;628.263160139907;0.0182224960456009;2.14530205723207;1;0;1;1;1;0;1;1;1;1;NA;NA;0;1;0;0;1;1;1;1;0;1;1;0;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;1;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"752259Rh";751961;259137;"Other programs";"RheinabBS";0.543703748635482;13.6883021666019;-0.551171329571266;1;0.6;628.735282895643;0.0103443206444336;1.28972574249856;1;0;0;1;0;0;0;1;0;0;NA;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;NA;NA;0;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"758259Rh";758284;260000;"BDM";"RheinabBS";0.848808937833342;14.0831022735374;-0.999173031509773;1;0.6;479.249710384734;0.0110113718182302;1.3731996004567;1;0;0;1;1;0;0;1;0;0;NA;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"734259Rh";734000;259392;"BDM";"RheinabBS";0.507830303954331;18.2861891383249;-0.54670305321467;2;0.2742858;237.950362829132;0.0291142217576803;3.09395789360746;1;1;0;1;0;0;0;1;0;0;NA;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;NA;NA;1;0;0;0;NA;0;1;0;1;0;0;0;0;0;NA;1;NA;0;NA;0;NA;0;1;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"734275Rh";734000;275894;"BDM";"RheinabBS";0.407391657422738;18.3111046272614;-0.610816532203425;2;0.6;529.512102569105;0.0411239149494432;3.69170233689109;1;0;0;1;0;0;1;1;0;1;NA;NA;0;1;0;0;0;0;1;0;0;0;1;0;0;NA;0;NA;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;1;0;0;0;0;0;NA;1;NA;0;NA;0;NA;0;1;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"716243Rh";716000;243957;"BDM";"RheinabBS";0.422865541163436;10.1255521291198;-4;1;0.6;541.546381204946;0.00394488053293822;0.617224521656394;1;0;1;1;1;0;1;1;1;1;NA;NA;0;1;0;0;1;1;1;1;1;1;1;1;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;0;0;0;0;0;0;NA;1;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"740259Rh";740000;259322;"BDM";"RheinabBS";0.320545136153817;14.2441495015567;-0.554090020739902;1;0.513183;480.890638266948;0.0140711188686425;1.62931386651245;1;0;1;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;0;1;0;0;1;1;0;0;NA;0;NA;0;0;0;NA;NA;0;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"752251Rh";752000;251952;"BDM";"RheinabBS";0.403754847265247;11.9514581951884;-2.56229128362744;1;0.6;593.093519588146;0.0115108528714493;1.4269810496293;1;0;1;1;1;0;1;1;1;1;NA;NA;0;1;0;0;1;1;1;1;1;1;1;0;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;0;0;0;0;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"686267Rh";686000;267328;"BDM";"RheinabBS";0.502174883665529;15.4204089749354;-2.80694658974558;1;0.525714;606.456677531255;0.00557334376511749;0.765197725396245;1;0;1;1;1;0;1;1;0;1;NA;NA;0;1;0;0;1;1;1;1;0;1;0;0;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;1;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"680251Rh";680275;252000;"BDM";"RheinabBS";0.424485074448246;14.693545320315;-0.783542212658964;1;0.6;661.498526405306;0.0189940498474678;1.75319817691523;1;0;1;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;0;1;0;0;1;1;0;0;NA;1;NA;0;1;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"602243Rh";602000;243957;"BDM";"RheinabBS";0.886798454841626;17.1225756715936;-1.35690750385396;1;0.500637;523.647938971568;0.0151294295346855;1.51504218496863;1;0;1;1;0;0;0;1;0;0;NA;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"692243Rh";693000;243957;"Other programs";"RheinabBS";0.471929612063223;15.7954553699464;-0.503881591755407;1;0.5159238;372.131976439154;0.016589254900225;1.64644314609681;1;0;0;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;0;1;0;0;0;1;0;0;NA;0;NA;0;0;0;NA;NA;0;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"650267Rh";651000;267979;"Other programs";"RheinabBS";0.49390175168369;15.4321805327214;-1.99459994156357;1;0.6;517.7746038725;0.0131905375810854;1.32816137497162;1;0;1;1;1;0;1;1;0;0;NA;NA;0;1;0;0;1;1;1;0;0;1;0;0;0;NA;1;NA;0;1;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"620259Rh";620741;260000;"BDM";"RheinabBS";0.408098540316943;18.202788620111;-1.05913944255791;1;0.5922828;585.283244959457;0.0106822056276803;1.13568612467128;1;0;1;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;0;1;0;0;1;1;0;0;NA;1;NA;0;1;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;1;NA;1;NA;0;1;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"698259Rh";698709;260000;"BDM";"RheinabBS";0.529385369080208;14.3089668953476;-3.00550496352879;1;0.592332;627.866123849823;0.00742821776018349;0.976038898754936;1;0;1;1;1;0;0;1;1;1;NA;NA;0;0;0;0;1;1;1;1;0;1;0;0;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;1;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"608243Rh";608712;243000;"BDM";"RheinabBS";0.699824878768158;12.0199143074195;-4;1;0.6;556.772320455219;0.00483799524927547;0.712811108472422;1;0;1;1;1;0;0;0;1;0;NA;NA;0;0;0;0;1;1;1;1;0;0;0;0;0;NA;0;NA;0;0;1;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;1;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"620251Rh";620000;252000;"BDM";"RheinabBS";0.355414353134566;14.2899895366819;-0.833784485433146;1;0.5922828;601.250785965022;0.0118822481539392;1.30715237525484;1;0;1;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;1;1;0;0;1;1;0;0;NA;1;NA;0;1;1;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;1;NA;1;NA;0;0;NA;NA;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"692259Rh";692914;260000;"BDM";"RheinabBS";0.311828657106507;12.0056315781661;-1.11507772910459;2;0.6;590.566068727185;0.0416094481092191;3.47824489134573;1;0;1;1;0;0;1;1;0;1;NA;NA;0;1;0;0;1;0;1;0;0;0;1;0;0;NA;0;NA;0;0;0;NA;NA;1;0;0;0;NA;1;0;0;0;0;0;0;0;0;NA;1;NA;0;NA;0;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"614259Rh";614258;260000;"BDM";"RheinabBS";0.470054687609029;16.8608629672619;-0.674611347813519;1;0.519231;475.85265554041;0.0103314703282981;1.11471877777196;1;0;0;1;0;0;1;1;0;0;NA;NA;0;1;0;0;0;0;1;0;0;0;0;0;0;NA;0;NA;0;0;0;NA;NA;1;0;0;1;NA;0;0;0;1;0;0;0;0;0;NA;0;NA;0;NA;1;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"698251Rh";698000;251112;"BDM";"RheinabBS";0.395956932507888;17.1557426061548;-0.521039444464711;2;0.5614146;465.127139615679;0.0401487286779063;3.440219039833;1;1;0;1;0;0;1;1;0;1;NA;NA;0;1;0;0;0;0;1;0;0;0;1;0;0;NA;0;NA;0;0;0;NA;NA;1;0;0;0;NA;0;1;0;1;0;0;0;0;0;NA;1;NA;0;NA;0;NA;0;1;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
