"ReachID","X","Y","MonitoringProgram","Watershed","tempmaxC","currentms","orgmicropollTU","saprowqclass","Temp_average","shade","C_P","C_N","Lit_Inp","Chironomidae","Simuliidae","Limoniidae","Baetisrhodani","Baetisalpinus","Empididae","Ceratopogonidae","Elmidae","Nemouramortoni","Baetismuticus","Drususdiscolor","Protonemuralateralis","Athericidae","Gammaridae","Rhyacophilatristis","Planariidae","Leuctrabraueri","Nemouraminima","Hydraenidae","Ecdyonurushelveticus","Sericostoma","Habroleptoidesconfusa","Scirtidae","Brachypterarisi","Sphaeriidae","Blephariceridae","Odontocerumalbicorne","Leuctranigra","Tipulidae","Drususannulatus","Dixidae","Drususbiguttatus","Metanoeaflavipennis","Ecdyonurusvenosus","Habrophlebialauta","Stratiomyidae","Potamophylaxcingulatus","Protonemuraintricata","Centroptilumluteolum","Hydropsychesiltalai","Epeorusassimilis","Baetislutheri","Rhithrogenapicteti","Dugesiidae","Paraleptophlebiasubmarginata","Dytiscidae","Lymnaeidae","Habroleptoidesauberti","Isoperlagrammatica","Capnioneuranemuroides","Melampophylaxmucoreus","Ecclisopteryxmadida","Nemouraflexuosa","Chaetopteryxvillosa","Ephemeradanica","Erpobdellidae","Allogamusauricollis","Serratellaignita","Hydroptila","Glossiphoniidae","Ecdyonurustorrentis","Rhithrogenasemicolorata","Gyrinidae","Caenismacrura","Torleyamajor","Psychomyiapusilla","Hydropsycheincognita","Protonemurameyeri","Baetisvardarensis","Caenisluctuosa","Hydropsycheangustipennis","Gomphidae","Besdolusimhoffi","Cheumatopsychelepida","Micrasemasetiferum","Nemouraavicularis","Ithytrichia","Leuctramajor","Philopotamusludificatus","Metanoearhaetica","Rhithrogenaputhzi","Epeorusalpicola","Protonemuranimborum","Chloroperlasusemicheli","Leuctrahippopus","Hydropsychetenuis","Amphinemurasulcicollis","Cryptothrixnebulicola","Isoperlarivulorum","Rhyacophilapraemorsa","Rhyacophilapubescens","Cordulegastridae","Electrogenaujhelyii","Siphonoperlatorrentium","Sialidae","Nemouramarginata","Rhithrogenaloyolaea","Protonemurabrevistyla","Rhyacophilaintermedia","Rhithrogenaalpestris","Ecdyonuruspicteti","Drususmelanchaetes","Rhithrogenadegrangei","Leuctraschmidi","Dictyogenusalpinus","Drususmuelleri","Rhyacophilaglareosa","Drususnigrescens","Hydropsycheinstabilis","Melampophylaxmelampus","Tinodesunicolor","Potamopyrgusantipodarum","Rhyacophilahirticornis","Thaumaleidae","Rhithrogenagrischuna","Rhyacophilarectispina","Drususalpinus","Isoperlacarbonaria","Catagapetusnigrans","Leuctraarmata"
"OGW109SGLi",712120,232338,"Other programs","Limmat",17.6846468468973,0.363479249568916,-0.773073054722865,1,9.36425497650151,0.4971426,0.0175453437699121,2.01229344730705,530.650456356472,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,NA,1,NA,1,NA,NA,1,0,1,NA,1,0,0,NA,1,NA,0,1,NA,NA,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OGW050SGLi",713323,233894,"Other programs","Limmat",15.2720296674259,0.246778481050303,-1.1728179047373,1,7.79326933039191,0.5447622,0.0193074248634661,2.2409261134893,199.168305888042,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,NA,1,NA,1,NA,NA,1,1,1,NA,1,0,0,NA,1,NA,0,1,NA,NA,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZH1033Li",705335,238405,"Other programs","Limmat",15.8820407211617,0.464521531563121,-0.83205713470098,1,8.44916466301764,0.6,0.0196426286548579,2.03273150643577,587.887969007698,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,NA,1,NA,1,NA,NA,1,0,1,NA,1,0,0,NA,1,NA,0,1,NA,NA,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH074NWRe",672138,201829,"NAWA TREND","Reuss",14.9034860277795,0.90533717774572,-2.03103506182739,1,8.25661219693141,0.3573246,0.00598634645442307,0.842799942410455,176.900725580105,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,1,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,NA,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH076ZGRe",680595,226069,"NAWA TREND","Reuss",17.9294221846595,0.419103559208466,-1.05300930423849,1,10.6092450355601,0.4961538,0.0146294326271828,1.60866057096009,187.06354270087,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,0,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,NA,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH012OWRe",662647,195819,"NAWA TREND","Reuss",17.4352771011311,0.727437968303375,-1.67681936031549,1,9.61240365251578,0.3752382,0.00717323483056348,0.959144259704582,260.132297923116,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,NA,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650203Re",650683,204000,"BDM","Reuss",9.29550533466515,0.307032018001362,-4,1,5.05951070911194,0.2057142,0.0141591672787223,1.71041981776997,210.883996800643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680195Re",681000,195462,"Other programs","Reuss",6.19765968930256,0.487217944568987,-4,1,3.90169504735435,0.2797428,0.00730675982803712,0.977033358335144,224.572310222128,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0,NA,0,0,1,1,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680211Re",680000,211492,"BDM","Reuss",5.16425863529287,0.553257989522008,-4,1,3.25454843539833,0.5468352,0.0045343786204011,0.680316204151832,9.25746077248067,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,0,NA,NA,0,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650195Re",651000,195728,"Other programs","Reuss",8.66793886971827,0.454611841818825,-4,1,4.36521833225822,0.4898736,0.0041093935455399,0.634831708139567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650211Re",650000,211488,"BDM","Reuss",13.2718311789342,0.566112003155251,-1.32837499822193,1,7.78198408964042,0.6,0.0172757957599748,1.96486388894964,626.758021330583,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,NA,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692211Re",692000,211204,"BDM","Reuss",10.0687565782957,0.394367195246074,-4,1,5.44408216208045,0.6,0.0189846250457453,2.22686975341345,564.041887369445,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0,NA,0,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644187Re",644000,187035,"BDM","Reuss",8.08958801282976,0.31472308816524,-1.45796516061775,1,4.81681289361489,0.561039,0.012042316211096,1.48386149927972,416.300057904661,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,0,NA,0,0,1,1,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650187Re",650000,187488,"BDM","Reuss",8.15985961209076,0.450847306900089,-4,1,3.86148723565223,0.5866668,0.0036258953749713,0.583084783572048,212.613192502078,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0,NA,0,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674219Re",674471,220000,"BDM","Reuss",13.4089232060893,0.419778818920701,-1.15032919141721,2,7.32003744425717,0.6,0.0239170231149761,2.71795575655036,391.43677236051,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,NA,0,0,1,1,1,1,1,0,1,NA,0,NA,0,1,1,1,NA,0,1,0,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656195Re",656553,195000,"BDM","Reuss",6.32920810697499,0.406856914286086,-4,1,3.92899096197032,0.6,0.00459374653939208,0.686670121111112,0.5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,NA,1,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662195Re",662000,195654,"BDM","Reuss",12.8931309842896,0.53693172698517,-1.75371064555518,1,6.48047576742985,0.401274,0.00801644743490241,1.04107991543463,419.009891633641,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,NA,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662219Re",663000,219551,"Other programs","Reuss",14.5775128163867,0.318700894755741,-0.64909123485509,2,8.43551148530087,0.3949368,0.052816074974424,4.76864437518836,413.876691130909,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,NA,0,0,1,1,1,1,0,0,1,NA,0,NA,1,1,0,1,NA,0,1,0,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674235Re",674000,235520,"BDM","Reuss",18.8488425861163,0.560577558895021,-0.672759436764364,2,10.0501825229471,0.503226,0.033148967193889,2.9422837417003,525.535491890126,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,NA,0,0,1,1,1,1,0,0,1,NA,0,NA,1,1,0,1,NA,0,1,0,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,NA,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656203Re",656000,203289,"BDM","Reuss",8.39508134170756,0.388495737029263,-4,1,4.17428801441008,0.5962026,0.00365880780397829,0.586607272559246,113.014443698744,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0,NA,0,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644211Re",644873,212000,"BDM","Reuss",12.5565987076702,0.509564204201212,-1.30891583684372,1,6.28787719582897,0.3771426,0.0116155502429869,1.43391669335575,370.528061597632,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,NA,1,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692219Re",692000,219534,"BDM","Reuss",10.4537601171528,0.480158450374672,-4,1,6.16813678264614,0.6,0.0181745723435885,2.14017297020757,552.008175887898,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0,NA,0,1,1,1,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686211Re",686000,211223,"BDM","Reuss",15.1307647651499,0.678316481150525,-1.32078163442579,1,8.42679224442242,0.4070064,0.0073918173248504,0.986119096339368,470.122054594779,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,0,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,NA,NA,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644203Re",644000,203736,"BDM","Reuss",15.7881043210784,0.664245920087387,-3.37873002483017,1,8.30067698699413,0.3661344,0.00725342603525298,0.971322555548725,113.826413358292,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,0,NA,0,0,1,0,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,0,NA,NA,0,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674195Re",674000,195738,"BDM","Reuss",8.21035720552247,0.648188996671324,-4,1,4.11791050731075,0.6,0.00431172446349247,0.656486397621962,394.757499960342,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0,NA,0,0,1,0,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LU15Re",671870,218868,"Other programs","Reuss",17.2579984083508,0.0709729250761359,-0.559872086196087,2,8.91786780431197,0.4722582,0.0248514516366844,2.49958201270649,292.345314909402,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,NA,0,0,0,1,1,1,0,0,1,NA,0,NA,1,1,0,1,NA,0,1,0,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LU04Re",668532,216867,"Other programs","Reuss",19.0747835717372,0.82857925840495,-1.56628664910407,1,10.6971588575431,0,0.00898156459725556,1.21606663271683,8.12778551450528,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,NA,1,1,1,1,1,1,1,1,0,NA,1,NA,1,0,1,0,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,1,0,NA,NA,1,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131ZHRe",679861,234142,"Other programs","Reuss",16.8002405028386,0.43977076302903,-1.15908767966128,2,8.90897306670316,0.2560512,0.0343310064042517,3.11640298779578,382.679157287664,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,NA,0,0,1,1,1,1,1,0,1,NA,0,NA,1,1,1,1,NA,0,1,0,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,NA,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120ZHRe",674083,231846,"Other programs","Reuss",21.8876141470857,0.703329214043423,-0.924054598271214,2,12.0316361429631,0.5904762,0.0311018617908207,3.79304459325325,131.802527901056,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,NA,0,0,1,1,1,1,0,0,1,NA,0,NA,0,0,1,0,NA,0,1,0,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128ZHRe",682003,232631,"Other programs","Reuss",16.0355686844978,0.512373590258851,-0.857416899167807,1,8.49753605363516,0.2300322,0.0155139140045364,1.63881090878458,174.941284802224,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,NA,1,1,1,1,0,1,1,1,0,NA,1,NA,1,0,1,1,NA,1,0,1,NA,1,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,1,0,NA,NA,1,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129ZHRe",681700,232615,"Other programs","Reuss",17.6829605047143,0.378951179504297,-0.879005104691905,2,9.47604879610485,0.5560512,0.0360063750742179,3.84861665636729,199.109609143903,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,NA,0,0,1,1,1,1,0,0,1,NA,0,NA,0,1,0,1,NA,0,1,0,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH075ZGRe",674516,230487,"NAWA TREND","Reuss",21.6787135401797,0.361666337149193,-0.920583301727496,2,11.9132804938273,0.5438712,0.029554234401332,3.69573928257025,355.989834895182,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,NA,0,0,1,1,1,1,0,0,1,NA,0,NA,0,1,0,1,NA,0,1,0,NA,1,NA,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
